Date,Name,Active,Length,Data,Tango,India,Victor,Oscar
2019-09-07,Robert,TRUE,30,[object Object],6.608928798858966,0.91506835834953,13.81,78982
2022-02-07,Robert,FALSE,15,[object Object],14.302930969181284,0.11823685395900396,16.44,91856
2019-09-09,Robert,FALSE,60,[object Object],15.820618732609098,0.5297655951005948,15.91,80288
2019-09-10,Orange,FALSE,60,[object Object],5.249927692463263,0.38734210057013163,15.90,90004
2022-02-10,Volt,FALSE,60,[object Object],2.285840165550561,0.7106279276154126,15.69,97005
2022-02-11,Orange,TRUE,15,[object Object],7.85188842562512,0.9845692011180205,8.42,79185
2019-09-13,Volt,FALSE,30,[object Object],18.188724526058422,0.9449325415434779,16.52,24391
2022-02-13,Robert,TRUE,15,[object Object],0.7976993519400954,0.4558831283706706,5.65,57324
2022-02-14,Ink,FALSE,15,[object Object],8.870343441529052,0.5188860106144775,3.61,52764
2022-02-15,Orange,FALSE,15,[object Object],11.77293979019117,0.8270785354908463,19.35,38424
2022-02-16,Orange,TRUE,15,[object Object],15.203558369493102,0.5582250329803695,9.79,71892
2022-02-17,Ink,TRUE,30,[object Object],6.042191650409365,0.1745614954980228,9.18,79945
2022-02-18,Ink,TRUE,30,[object Object],6.922634216185455,0.14967859818080398,13.14,93159
2019-09-20,Orange,FALSE,30,[object Object],0.1360387004386432,0.7085464773335806,17.01,62694
2022-02-20,Volt,TRUE,15,[object Object],18.341466417675992,0.7768976252508171,6.66,33446
2019-09-22,Orange,TRUE,30,[object Object],15.586153730262708,0.05559294433779516,4.84,35208
2022-02-22,Volt,FALSE,15,[object Object],2.7325653341445255,0.275212732089797,17.51,24664
2019-09-24,Orange,FALSE,15,[object Object],17.45208863633703,0.8181881838632286,13.91,26089
2022-02-24,Volt,TRUE,15,[object Object],18.81821946983027,0.5771779867648577,10.81,65263
2022-02-25,Orange,FALSE,15,[object Object],1.7492313113157243,0.8903437335720688,5.54,47165
2022-02-26,Ink,TRUE,15,[object Object],1.5891592340697658,0.2292047481625179,14.43,14437
2019-09-28,Robert,TRUE,15,[object Object],11.197349234912387,0.9749168974305547,1.08,32328
2019-09-29,Orange,TRUE,60,[object Object],5.3197677711440505,0.4016106397723096,1.72,19624
2022-03-01,Volt,FALSE,15,[object Object],13.637050322207882,0.9579584447877263,14.64,8800
2019-10-01,Volt,TRUE,60,[object Object],4.974594681501623,0.5664872010105986,5.84,40848
2019-10-02,Orange,FALSE,15,[object Object],6.918465982973552,0.6743502833522548,11.38,30440
2019-10-03,Volt,FALSE,60,[object Object],2.89387136185963,0.10547295390704958,11.65,57835
2019-10-04,Robert,FALSE,60,[object Object],10.923717808853954,0.2953548911860484,13.70,76004
2019-10-05,Volt,FALSE,60,[object Object],1.0681002482747282,0.800582237695483,19.71,38297
2022-04-06,Orange,TRUE,60,[object Object],9.095405664410876,0.5012961001699661,12.67,45967
2022-04-07,Robert,FALSE,30,[object Object],5.9762387403956385,0.6661987321389431,8.31,57404
2022-04-08,Orange,TRUE,60,[object Object],2.753246989979652,0.32791486308200457,7.17,67414
2019-10-09,Robert,TRUE,15,[object Object],0.1190309859826355,0.9495979121001008,5.12,65592
2022-04-10,Ink,TRUE,15,[object Object],3.7426779714699343,0.5404604002286204,15.30,71657
2022-04-11,Orange,FALSE,30,[object Object],7.117748366558967,0.8885702835957083,3.83,48302
2019-10-12,Ink,TRUE,30,[object Object],11.104611393227145,0.14953009738552359,18.35,42483
2022-04-13,Volt,TRUE,15,[object Object],11.102652944996198,0.037926050972541425,15.29,23612
2019-10-14,Ink,FALSE,15,[object Object],5.117825155460229,0.4965614877178497,18.93,23304
2022-04-15,Orange,FALSE,15,[object Object],13.63391366828855,0.6822370272494434,14.71,62122
2022-04-16,Volt,TRUE,30,[object Object],11.577076792047606,0.1047112066485052,11.48,80032
2019-10-17,Volt,FALSE,15,[object Object],17.041254155521873,0.9257300694372785,17.82,72741
2019-10-18,Ink,FALSE,30,[object Object],9.957138956887746,0.6428890484430074,15.29,32325
2019-10-19,Volt,TRUE,15,[object Object],15.089939511980436,0.978296224995981,10.40,45944
2022-04-20,Volt,TRUE,15,[object Object],10.301411087013662,0.15473678941225888,4.68,12318
2019-10-21,Orange,FALSE,60,[object Object],7.904300563556603,0.01818114812609095,1.97,45694
2019-10-22,Volt,FALSE,15,[object Object],11.240992065104983,0.6383866164040828,12.86,40951
2019-10-23,Robert,FALSE,15,[object Object],10.309495273500215,0.3831717194452411,19.88,11790
2019-10-24,Robert,FALSE,60,[object Object],5.211209921651654,0.1272190303129841,19.42,48927
2022-04-25,Ink,TRUE,60,[object Object],13.605265389153441,0.8935874482627757,3.16,60064
2019-10-26,Volt,TRUE,60,[object Object],18.487517408198443,0.9672741362182988,2.41,45559
2022-04-27,Volt,FALSE,15,[object Object],3.9014203580581963,0.4361153987032098,0.21,17735
2022-04-28,Ink,FALSE,60,[object Object],15.042045588639162,0.5614519105636957,9.91,20833
2019-10-29,Orange,FALSE,15,[object Object],18.663305874546264,0.10970678587885785,3.23,16031
2022-04-30,Volt,TRUE,30,[object Object],13.941071349133258,0.23590756458517714,8.28,66238
2022-05-01,Volt,FALSE,15,[object Object],7.801402120919958,0.674134019480074,8.32,78431
2022-05-02,Orange,FALSE,60,[object Object],3.8750004148491657,0.04224663256622119,19.76,47094
2019-11-02,Robert,TRUE,15,[object Object],13.383879539890064,0.3164881285380343,4.91,84668
2019-11-03,Volt,TRUE,15,[object Object],13.032043884796662,0.37720433824280986,8.81,67319
2019-11-04,Robert,FALSE,60,[object Object],0.7797983415926435,0.2793328687957759,10.24,24848
2019-11-05,Ink,FALSE,30,[object Object],16.122386817644056,0.09673075009928289,6.96,75636
2022-06-07,Volt,FALSE,30,[object Object],18.090380385377017,0.05116137984206426,6.05,24683
2022-06-08,Orange,FALSE,60,[object Object],9.972973863636865,0.40419656239006274,19.14,51254
2019-11-08,Volt,TRUE,30,[object Object],8.344645998513439,0.2054605283995481,6.74,63482
2022-06-10,Orange,TRUE,60,[object Object],7.899874718108886,0.09408354053312129,6.14,24316
2022-06-11,Orange,FALSE,30,[object Object],2.563302798312934,0.09989902430347031,0.03,75822
2022-06-12,Ink,FALSE,15,[object Object],0.8252661653152682,0.05244950642875956,3.40,88989
2022-06-13,Ink,TRUE,15,[object Object],0.9710351221704894,0.021741818041272065,11.96,16601
2019-11-13,Ink,FALSE,60,[object Object],13.453460856887776,0.31783587573589256,8.36,5456
2022-06-15,Ink,FALSE,15,[object Object],7.090211977347103,0.8013707748783634,14.01,55908
2019-11-15,Orange,TRUE,15,[object Object],19.697646198131338,0.5280341628697349,10.83,10548
2019-11-16,Orange,TRUE,30,[object Object],12.739135336586465,0.5952052877455929,6.20,29306
2019-11-17,Volt,FALSE,30,[object Object],17.478253799445483,0.8386451495711833,17.06,61077
2019-11-18,Robert,TRUE,30,[object Object],19.186102172982626,0.3836685569187208,6.49,61671
2022-06-20,Robert,FALSE,60,[object Object],7.302599487990666,0.020816867375320625,8.99,76688
2022-06-21,Ink,TRUE,30,[object Object],18.59090964378959,0.7425492944961904,11.08,45335
2019-11-21,Ink,TRUE,15,[object Object],2.9812314914922533,0.4557747501882412,14.87,78417
2019-11-22,Orange,FALSE,30,[object Object],5.5098366025068835,0.08189648549908313,10.12,63911
2022-06-24,Robert,TRUE,60,[object Object],17.052841360527566,0.6217451926180118,3.60,7035
2019-11-24,Orange,FALSE,30,[object Object],14.24452966397402,0.805067661208261,11.53,25830
2019-11-25,Ink,FALSE,60,[object Object],7.83093646612119,0.06736714177118763,10.55,42082
2022-06-27,Ink,TRUE,15,[object Object],10.546170753707344,0.5367180156845717,15.37,49216
2019-11-27,Volt,FALSE,15,[object Object],1.677717441633697,0.9540463191799244,3.19,59194
2019-11-28,Ink,FALSE,30,[object Object],0.005149032204929682,0.322764779956511,14.12,42175
2019-11-29,Volt,FALSE,30,[object Object],19.698753887113444,0.9461526940124061,11.07,95497
2022-07-01,Ink,TRUE,60,[object Object],14.736672725914612,0.6652706074361718,14.03,53575
2019-12-01,Robert,TRUE,30,[object Object],1.6379691642538852,0.23954934420265572,9.33,67878
2022-08-02,Robert,FALSE,15,[object Object],1.2814360312552298,0.5061753885929223,17.59,53226
2019-12-03,Ink,FALSE,30,[object Object],3.4939315617202693,0.9559087986023551,3.75,62886
2019-12-04,Robert,FALSE,15,[object Object],19.719667097522628,0.34738875176436035,13.99,91554
2019-12-05,Ink,TRUE,60,[object Object],5.228270601801772,0.4921270477944071,11.88,88240
2019-12-06,Volt,FALSE,60,[object Object],17.43836079053461,0.3834871870840135,13.17,97443
2022-08-07,Robert,FALSE,30,[object Object],18.044539498947465,0.10051152453312029,5.61,72838
2022-08-08,Ink,FALSE,15,[object Object],4.621198072696484,0.668472361418267,18.78,99798
2022-08-09,Ink,TRUE,60,[object Object],9.960906577695514,0.03179216516788652,6.71,8175
2022-08-10,Volt,FALSE,60,[object Object],17.572357202362753,0.7286790219977355,1.08,89472
2022-08-11,Ink,FALSE,15,[object Object],12.764244974723855,0.358396167951732,9.85,93508
2019-12-12,Ink,FALSE,60,[object Object],16.97896939642399,0.012397292913735924,3.43,55790
2019-12-13,Volt,FALSE,60,[object Object],4.689882818476625,0.46199662747953396,10.06,21764
2022-08-14,Robert,FALSE,30,[object Object],16.571624924282325,0.10339764495555559,12.27,40642
2019-12-15,Robert,FALSE,30,[object Object],8.908763539283084,0.2754699582563309,11.31,78736
2019-12-16,Ink,TRUE,15,[object Object],1.774892889149453,0.4773628009757127,10.28,63298
2019-12-17,Volt,FALSE,15,[object Object],6.113480005186109,0.08224212043087609,17.08,91812
2019-12-18,Ink,FALSE,60,[object Object],4.333944454132821,0.39530789099850416,1.89,99952
2019-12-19,Volt,FALSE,60,[object Object],13.649535387116568,0.1069286714460127,9.20,59542
2019-12-20,Volt,FALSE,60,[object Object],16.165757275014666,0.1460866564651555,12.92,9626
2019-12-21,Robert,TRUE,15,[object Object],15.741234611861298,0.636930850903338,8.52,45037
2022-08-22,Robert,TRUE,60,[object Object],7.3275041920064865,0.44708722822279245,16.63,53228
2022-08-23,Robert,FALSE,60,[object Object],9.951281673784731,0.7632279542083451,9.21,42375
2022-08-24,Ink,FALSE,30,[object Object],4.298502999517151,0.5621667720468757,9.20,55334
2022-08-25,Volt,TRUE,60,[object Object],13.675236361505831,0.8910236026762421,3.75,36788
2022-08-26,Volt,FALSE,60,[object Object],14.071627940417306,0.3725429133729843,9.83,26593
2022-08-27,Ink,TRUE,60,[object Object],3.1849365264920104,0.589229300950006,3.34,95532
2022-08-28,Robert,FALSE,60,[object Object],5.562530726347679,0.8227733950735241,16.03,35703
2019-12-29,Orange,FALSE,15,[object Object],4.771683046315154,0.6536742542040332,12.44,90220
2019-12-30,Ink,TRUE,60,[object Object],19.397451449012397,0.5438580727904601,15.05,77871
2022-08-31,Volt,TRUE,30,[object Object],13.132085051943939,0.570056046897188,2.73,7926
2022-09-01,Ink,TRUE,60,[object Object],1.7447925762653282,0.9314654719115472,10.80,84550
2022-10-03,Robert,FALSE,15,[object Object],17.095156300825597,0.9274780586276137,5.16,42420
2020-01-03,Volt,FALSE,30,[object Object],4.641668574390394,0.7680169513932293,7.89,24820
2022-10-05,Robert,FALSE,15,[object Object],10.273618568714875,0.07305667269627403,13.73,43312
2020-01-05,Volt,TRUE,15,[object Object],5.029889489114705,0.39837747690067005,11.53,7149
2022-10-07,Ink,FALSE,15,[object Object],6.226676551190957,0.9027454725434587,10.80,72869
2022-10-08,Orange,TRUE,60,[object Object],18.65023427804815,0.6557033403644164,6.33,83295
2022-10-09,Orange,FALSE,30,[object Object],19.029496092743294,0.7264818772400112,19.83,91324
2020-01-09,Robert,TRUE,60,[object Object],14.964433846594547,0.20714629675246,16.82,64916
2020-01-10,Orange,FALSE,60,[object Object],3.834200445299052,0.013347240836695695,6.86,55376
2022-10-12,Robert,TRUE,60,[object Object],13.15346345973451,0.14846292193639576,16.24,60998
2022-10-13,Robert,FALSE,60,[object Object],17.74992317859408,0.11633803076031923,7.22,84805
2022-10-14,Volt,FALSE,60,[object Object],15.65236440949159,0.6807169592062989,8.71,23854
2020-01-14,Orange,FALSE,60,[object Object],14.244354459379572,0.059127883265325254,18.71,14867
2020-01-15,Volt,TRUE,30,[object Object],17.062399023228245,0.6442397641286357,17.48,91024
2020-01-16,Ink,FALSE,60,[object Object],9.519492116849758,0.9973552046478271,18.61,86047
2020-01-17,Robert,FALSE,15,[object Object],4.138201410876499,0.4453596319723996,1.44,91859
2020-01-18,Ink,FALSE,60,[object Object],2.5030944392434984,0.9935892319999164,16.23,71530
2022-10-20,Ink,TRUE,30,[object Object],6.822007520428159,0.22805396939416323,17.80,74340
2020-01-20,Orange,TRUE,15,[object Object],7.363835582533045,0.17595445660832154,13.26,27653
2020-01-21,Ink,TRUE,30,[object Object],16.524234717794897,0.3225979281356375,1.21,92586
2020-01-22,Orange,FALSE,60,[object Object],0.17717078971433597,0.1906788709164231,2.79,56581
2022-10-24,Ink,FALSE,30,[object Object],12.55342262838301,0.060883784707915556,7.30,22972
2020-01-24,Ink,FALSE,30,[object Object],5.25545055030471,0.8247963772305082,2.84,54239
2020-01-25,Ink,TRUE,60,[object Object],7.749405055164553,0.7044971481218336,15.74,60561
2022-10-27,Orange,FALSE,30,[object Object],1.398650482549515,0.3257714393816604,7.07,66031
2022-10-28,Robert,TRUE,15,[object Object],16.00933870207986,0.26562160929910195,14.68,83288
2020-01-28,Ink,FALSE,30,[object Object],1.376226356416228,0.45178711198312826,19.40,84189
2020-01-29,Ink,TRUE,15,[object Object],1.8277512099306126,0.08629978878743638,15.93,24640
2020-01-30,Ink,FALSE,15,[object Object],10.29802999125273,0.11161765216789243,2.66,17064
2020-01-31,Robert,TRUE,30,[object Object],18.29627723052937,0.9904569290002219,0.82,71868
2022-11-02,Ink,FALSE,15,[object Object],17.925733594043205,0.880661930016782,8.78,44458
2022-12-04,Volt,FALSE,15,[object Object],7.706948843230541,0.06610521692175508,15.65,5844
2020-02-03,Robert,FALSE,60,[object Object],8.864418741436308,0.7291483896321782,7.77,69174
2022-12-06,Ink,FALSE,15,[object Object],15.425581026519577,0.149501637242194,0.83,62006
2020-02-05,Robert,TRUE,15,[object Object],7.269696141603226,0.44646048062988464,0.24,7956
2022-12-08,Volt,FALSE,30,[object Object],2.956881691391575,0.04714303792812524,18.64,68545
2020-02-07,Robert,FALSE,30,[object Object],2.3569144481097393,0.07225229092817309,18.78,26080
2022-12-10,Volt,FALSE,60,[object Object],2.671965528013023,0.6625288627393933,8.06,96419
2020-02-09,Robert,TRUE,60,[object Object],15.088416871380774,0.13762743304035951,3.49,85836
2022-12-12,Ink,FALSE,30,[object Object],18.673083461489924,0.7087606991777493,6.63,9469
2022-12-13,Orange,FALSE,30,[object Object],12.48701672597512,0.9012373684458381,1.02,66047
2022-12-14,Volt,FALSE,60,[object Object],17.46769303271129,0.7240068632912271,9.03,59712
2020-02-13,Orange,TRUE,30,[object Object],10.116221280994901,0.5741872504053687,19.13,98313
2020-02-14,Ink,FALSE,60,[object Object],7.169104736921588,0.23528178245289566,8.80,59001
2022-12-17,Ink,FALSE,60,[object Object],11.563099790662413,0.6104992768260014,11.80,17745
2022-12-18,Orange,FALSE,15,[object Object],5.434123735396947,0.7159894770434039,5.41,52500
2020-02-17,Volt,FALSE,30,[object Object],8.695345627227194,0.7475341735274739,18.35,68951
2022-12-20,Robert,TRUE,30,[object Object],15.588616892260783,0.7254709384929185,16.59,23267
2020-02-19,Ink,FALSE,15,[object Object],13.602623058513498,0.36973352579363805,2.15,53871
2020-02-20,Volt,FALSE,15,[object Object],12.84604904863313,0.3400990365112968,7.55,94033
2022-12-23,Volt,FALSE,30,[object Object],2.3732064622433713,0.8416732319492717,4.01,64362
2020-02-22,Volt,TRUE,15,[object Object],3.179656213250639,0.8548810701463918,10.04,42925
2020-02-23,Orange,FALSE,30,[object Object],7.880905134503986,0.18443278899939242,1.24,21114
2020-02-24,Robert,FALSE,30,[object Object],9.127707483978167,0.7053579158821828,0.80,77237
2020-02-25,Ink,FALSE,60,[object Object],18.764130953216366,0.5914370320119966,12.99,94234
2020-02-26,Volt,TRUE,60,[object Object],13.294120643312922,0.7532329413507588,2.57,62650
2020-02-27,Volt,FALSE,30,[object Object],1.8776948365368096,0.250171904363941,5.94,5237
2020-02-28,Orange,FALSE,60,[object Object],2.9031508980877474,0.727152508187511,17.82,32326
2022-12-31,Ink,TRUE,15,[object Object],11.529054925297801,0.7684797779880397,0.16,61861
2020-03-01,Orange,TRUE,15,[object Object],1.3209647122767487,0.6647761385048565,4.09,45866
2023-01-31,Volt,FALSE,30,[object Object],0.053614052217372254,0.6490863996296723,7.54,15469
2020-03-03,Orange,FALSE,60,[object Object],0.8460627851688463,0.80554907471895,12.85,29185
2023-02-02,Robert,TRUE,60,[object Object],10.435699055564452,0.5469077916176037,6.24,60228
2023-02-03,Robert,TRUE,60,[object Object],4.641232466007601,0.14864364372516414,11.14,53750
2023-02-04,Volt,FALSE,60,[object Object],15.633878627276117,0.6825783283497051,9.94,10383
2023-02-05,Robert,FALSE,15,[object Object],19.565301851435603,0.36257792147710166,14.22,72533
2023-02-06,Volt,TRUE,60,[object Object],18.206884187248743,0.18770724302979125,17.16,85361
2023-02-07,Volt,TRUE,30,[object Object],13.408440011317175,0.3875017180896523,8.89,19821
2023-02-08,Volt,TRUE,60,[object Object],2.7818167762976342,0.523229879560001,4.38,42686
2020-03-11,Volt,FALSE,60,[object Object],0.13355299586757852,0.9204416590033067,1.93,34060
2020-03-12,Orange,FALSE,15,[object Object],16.848138420914363,0.27569926110746934,6.05,77950
2023-02-11,Orange,FALSE,15,[object Object],15.41761275118354,0.8819214955251267,18.79,63075
2023-02-12,Ink,FALSE,60,[object Object],12.406391284786867,0.5476904368287252,13.69,10561
2020-03-15,Robert,FALSE,15,[object Object],19.96380344327422,0.9744314038869457,10.57,24485
2020-03-16,Orange,FALSE,60,[object Object],0.6992184258369205,0.9137804119257991,10.55,75296
2020-03-17,Ink,FALSE,30,[object Object],13.808536248147645,0.05197036729677329,18.00,54903
2020-03-18,Volt,FALSE,15,[object Object],2.683867797644921,0.9843772078998732,12.18,44553
2020-03-19,Volt,FALSE,15,[object Object],8.718974581899449,0.08120531956474064,17.97,96584
2023-02-18,Volt,TRUE,15,[object Object],18.980329771292062,0.7261104454549392,7.43,81018
2023-02-19,Ink,TRUE,15,[object Object],16.029061398871768,0.39948460668806196,2.69,16930
2020-03-22,Orange,TRUE,15,[object Object],5.319093419178258,0.6507113991307196,7.31,92142
2023-02-21,Robert,FALSE,60,[object Object],1.9897060831868796,0.40695789841272934,13.57,28234
2023-02-22,Ink,TRUE,15,[object Object],14.820622166209096,0.6209009861724455,12.47,84122
2023-02-23,Volt,FALSE,30,[object Object],9.998463290513286,0.5631532841629672,18.99,88714
2023-02-24,Orange,FALSE,15,[object Object],16.801559182057936,0.4715230176284413,1.37,58688
2023-02-25,Robert,FALSE,15,[object Object],13.779569576547086,0.8772200345039296,1.55,67124
2023-02-26,Orange,FALSE,60,[object Object],6.086340362490534,0.08198151901273376,2.41,30827
2020-03-29,Orange,FALSE,30,[object Object],11.871857784186112,0.45848606380384016,19.65,52974
2020-03-30,Robert,TRUE,30,[object Object],3.014760040389235,0.15982064992009937,13.00,19531
2023-03-01,Robert,FALSE,60,[object Object],16.258469624003315,0.9724587993045566,17.28,30316
2020-04-01,Orange,TRUE,15,[object Object],4.695271093493334,0.37354015493781345,8.44,77900
2023-04-03,Ink,TRUE,15,[object Object],14.293450140385232,0.8202458894660796,4.85,18894
2020-04-03,Robert,FALSE,60,[object Object],1.34711305076471,0.03417916141757704,2.01,8989
2020-04-04,Robert,FALSE,30,[object Object],1.7897446891010915,0.2821660126090466,18.10,55602
2023-04-06,Ink,TRUE,60,[object Object],9.56623567751902,0.6934658834656344,1.73,74584
2020-04-06,Robert,FALSE,15,[object Object],16.446382453875366,0.25683447101383683,10.93,66383
2020-04-07,Volt,TRUE,30,[object Object],8.856175867546554,0.5185545971855321,10.50,19152
2020-04-08,Ink,TRUE,30,[object Object],11.636762880072776,0.9712140868964012,18.72,57627
2023-04-10,Volt,FALSE,30,[object Object],0.4579591396222771,0.9961511555811213,17.59,27359
2020-04-10,Orange,TRUE,60,[object Object],9.247152521360915,0.9787609799003412,11.97,41319
2023-04-12,Volt,TRUE,60,[object Object],16.131434571191573,0.01055307107754011,7.48,13355
2020-04-12,Orange,TRUE,30,[object Object],8.866518931782599,0.5252626236971845,4.70,50414
2020-04-13,Orange,TRUE,15,[object Object],5.259507392743359,0.6005074895659921,3.12,8375
2020-04-14,Orange,TRUE,15,[object Object],8.948139208529277,0.9487349524341719,7.70,64894
2020-04-15,Ink,FALSE,30,[object Object],8.967700967808181,0.08267123395529641,6.75,81367
2020-04-16,Orange,FALSE,30,[object Object],4.680384643372837,0.005695032524726695,10.88,67056
2023-04-18,Robert,FALSE,30,[object Object],11.260466638792558,0.19878574895660206,2.80,94352
2023-04-19,Orange,TRUE,60,[object Object],16.177318181949563,0.60409708947184,15.47,91177
2020-04-19,Orange,FALSE,60,[object Object],0.21832529219178998,0.08277431309923733,12.94,10428
2023-04-21,Ink,TRUE,60,[object Object],5.956432867731172,0.3620900707719543,13.80,66243
2020-04-21,Robert,FALSE,60,[object Object],10.410606386149738,0.36047418391689456,3.46,24527
2023-04-23,Orange,TRUE,15,[object Object],15.18778141073959,0.7872255543271489,16.40,14730
2023-04-24,Volt,TRUE,60,[object Object],1.0925951400955025,0.7747845568248657,19.41,73783
2020-04-24,Volt,TRUE,60,[object Object],4.564389346754467,0.6935646672799827,7.35,92755
2023-04-26,Orange,TRUE,60,[object Object],16.25522877471077,0.3571494864077469,2.42,24120
2023-04-27,Orange,TRUE,15,[object Object],6.987842195994967,0.0363425046113357,6.76,50577
2023-04-28,Volt,TRUE,30,[object Object],4.5353543094950455,0.45155059491934524,7.74,23859
2023-04-29,Robert,FALSE,15,[object Object],13.70271948383186,0.5313183880674248,4.33,78130
2023-04-30,Volt,FALSE,60,[object Object],16.495749680402845,0.12318113172676126,13.88,97297
2023-05-01,Robert,TRUE,30,[object Object],8.081029033485997,0.6042023056037755,3.92,39474
2020-05-01,Volt,FALSE,60,[object Object],6.484543579499964,0.45333195079888,13.66,6817
2020-05-02,Robert,TRUE,15,[object Object],16.748367517567427,0.844342285716835,1.96,76546
2020-05-03,Robert,FALSE,30,[object Object],19.58659990115638,0.6190999427733064,16.20,92187
2020-05-04,Volt,FALSE,30,[object Object],6.376121109617001,0.23582158231058603,18.77,47837
2023-06-05,Orange,TRUE,60,[object Object],8.390215912650874,0.8449427615550684,13.36,83128
2020-05-06,Ink,FALSE,60,[object Object],8.09965267109851,0.2526489057667445,7.46,11598
2020-05-07,Volt,FALSE,60,[object Object],3.233834440003678,0.5411954685887606,7.42,88534
2020-05-08,Robert,FALSE,15,[object Object],8.402184544428582,0.7758978616004557,4.66,48039
2020-05-09,Ink,FALSE,60,[object Object],18.53079044303255,0.8553716589016982,7.53,54472
2023-06-10,Volt,TRUE,15,[object Object],2.145003655744606,0.9978486557609425,7.52,75970
2023-06-11,Orange,TRUE,15,[object Object],5.773888214421792,0.29618206774297584,7.23,18948
2020-05-12,Volt,FALSE,30,[object Object],14.956044672304177,0.630476931757586,11.72,87926
2023-06-13,Ink,TRUE,60,[object Object],15.369496574533667,0.13301114563168515,10.06,14622
2020-05-14,Robert,FALSE,30,[object Object],4.72247101771611,0.2680017257631786,18.23,73670
2023-06-15,Volt,FALSE,30,[object Object],11.29090980157795,0.01609063794034693,2.16,52933
2020-05-16,Volt,TRUE,15,[object Object],2.7786080269642,0.739145046528497,17.73,35013
2020-05-17,Robert,FALSE,60,[object Object],17.73430152460207,0.1743043794963337,10.42,89202
2020-05-18,Robert,TRUE,30,[object Object],3.737840529433667,0.28476813508162846,14.28,45662
2020-05-19,Ink,FALSE,30,[object Object],5.8941457035161315,0.14765219879558744,5.76,46914
2020-05-20,Robert,TRUE,60,[object Object],13.740693836745347,0.7750854676658012,14.88,47219
2020-05-21,Volt,TRUE,30,[object Object],15.940740900013065,0.3446653234375554,7.88,22464
2020-05-22,Ink,TRUE,30,[object Object],1.7251055577010588,0.858332028366507,4.19,79792
2023-06-23,Ink,FALSE,30,[object Object],4.76505663433497,0.6157359305728409,2.64,57901
2020-05-24,Orange,TRUE,30,[object Object],4.240080128411581,0.4806405427359395,0.81,25543
2020-05-25,Volt,FALSE,15,[object Object],11.972685883682775,0.3280461200502285,15.17,36641
2020-05-26,Orange,TRUE,15,[object Object],18.140847701640407,0.7106267193453439,16.36,5299
2020-05-27,Robert,FALSE,15,[object Object],1.9278801121716338,0.6425931196312076,15.82,25687
2023-06-28,Ink,TRUE,15,[object Object],16.68052084542569,0.33457053343217935,2.49,77160
2020-05-29,Volt,FALSE,15,[object Object],8.56212704204828,0.5754707236805892,12.06,51352
2020-05-30,Robert,FALSE,60,[object Object],4.6710482853166235,0.7500927737848089,13.08,47322
2023-07-01,Orange,FALSE,15,[object Object],16.116066381769755,0.5097334953870509,19.32,77998
2023-07-02,Volt,TRUE,60,[object Object],19.864043424972095,0.8950784174616655,3.77,89563
2020-06-02,Volt,TRUE,30,[object Object],1.3511185773996148,0.6480448406923014,18.10,10307
2023-08-04,Volt,TRUE,30,[object Object],9.830666596438636,0.6222717086293241,0.85,13998
2020-06-04,Volt,FALSE,30,[object Object],0.5274337309234722,0.31114838584405335,3.30,41920
2020-06-05,Orange,TRUE,15,[object Object],3.7974460579950753,0.5948955030002552,15.54,95670
2020-06-06,Robert,TRUE,60,[object Object],19.107322428855724,0.07182993991566367,3.96,77690
2023-08-08,Volt,TRUE,60,[object Object],6.374375482744186,0.9418784489814571,6.75,23081
2023-08-09,Orange,FALSE,15,[object Object],12.885465426088004,0.7392006228619001,4.62,52844
2020-06-09,Volt,TRUE,30,[object Object],15.936212715636241,0.026336263980934138,11.88,47838
2020-06-10,Robert,TRUE,15,[object Object],18.13663161258065,0.9882382569235166,18.51,19059
2023-08-12,Robert,FALSE,30,[object Object],1.584597551527338,0.15811137341270198,18.51,18286
2020-06-12,Ink,FALSE,15,[object Object],6.586313672716684,0.7998148391341575,7.56,53485
2020-06-13,Orange,TRUE,30,[object Object],17.41020895174858,0.357345673237518,1.28,6342
2020-06-14,Volt,FALSE,60,[object Object],9.139501644068737,0.1730586824000424,2.75,67628
2023-08-16,Ink,FALSE,30,[object Object],16.33890140713719,0.33319572989937396,15.79,79047
2023-08-17,Volt,FALSE,60,[object Object],8.716602542890023,0.645700587344147,8.03,14505
2020-06-17,Ink,FALSE,15,[object Object],1.0814308821964946,0.8347164774881044,7.35,91118
2023-08-19,Robert,FALSE,60,[object Object],8.567498180522692,0.3024107328166419,0.08,43640
2020-06-19,Ink,FALSE,30,[object Object],8.817027994162796,0.18505279654946172,9.93,26318
2023-08-21,Robert,TRUE,15,[object Object],12.762603483570437,0.8133013891153233,9.76,55266
2023-08-22,Ink,TRUE,15,[object Object],8.256685964070023,0.8709337855434112,12.02,26742
2020-06-22,Ink,TRUE,60,[object Object],16.134911396836298,0.19621165300771204,7.14,57063
2023-08-24,Robert,TRUE,15,[object Object],13.877121969316462,0.5688933574562176,8.97,27574
2023-08-25,Volt,FALSE,15,[object Object],12.085505868852945,0.5723906696320324,7.65,16951
2020-06-25,Robert,FALSE,15,[object Object],13.279013218697479,0.800168120984522,17.11,28859
2020-06-26,Orange,TRUE,15,[object Object],8.337115109942337,0.7423781812359371,10.98,54704
2020-06-27,Ink,FALSE,30,[object Object],14.74103471035706,0.4346971809998159,19.96,94313
2023-08-29,Ink,FALSE,30,[object Object],11.607825118258237,0.06165527538730675,5.00,40495
